date,Adj_Close_x,ticker,ipo_return,Adj_Close_y,nifty_return,abnormal_return,days_from_listing,car,company_name,listing_date,subscription_cat
2025-01-20,525.2999877929688,SENORES.NS,-0.00019040086875765638,23344.75,0.006100485537167577,-0.006290886405925233,21,-0.030649898510145213,Senores Pharmaceuticals,2024-12-30,High
2025-01-21,510.1499938964844,SENORES.NS,-0.02884065152968418,23024.650390625,-0.013711845677293555,-0.015128805852390625,22,-0.04577870436253584,Senores Pharmaceuticals,2024-12-30,High
2025-01-22,498.5,SENORES.NS,-0.02283640896964967,23155.349609375,0.0056764909144164655,-0.028512899884066134,23,-0.07429160424660197,Senores Pharmaceuticals,2024-12-30,High
2025-01-23,542.1500244140625,SENORES.NS,0.08756273703924267,23205.349609375,0.0021593282262408753,0.08540340881300179,24,0.011111804566399819,Senores Pharmaceuticals,2024-12-30,High
2025-01-24,560.6500244140625,SENORES.NS,0.03412339604705217,23092.19921875,-0.004876047658393667,0.038999443705445835,25,0.050111248271845654,Senores Pharmaceuticals,2024-12-30,High
2025-01-27,508.25,SENORES.NS,-0.09346298427227573,22829.150390625,-0.011391241935562957,-0.08207174233671277,28,-0.03196049406486712,Senores Pharmaceuticals,2024-12-30,High
2025-01-28,502.3999938964844,SENORES.NS,-0.011510095629150285,22957.25,0.005611229817278129,-0.017121325446428415,29,-0.04908181951129553,Senores Pharmaceuticals,2024-12-30,High
2025-01-29,513.4000244140625,SENORES.NS,0.021894965468181482,23163.099609375,0.008966649288351114,0.012928316179830368,30,-0.036153503331465164,Senores Pharmaceuticals,2024-12-30,High
2025-01-30,540.6500244140625,SENORES.NS,0.053077519875656565,23249.5,0.003730087599762788,0.04934743227589378,31,0.013193928944428612,Senores Pharmaceuticals,2024-12-30,High
2025-01-31,549.8499755859375,SENORES.NS,0.017016463065632204,23508.400390625,0.011135740150325812,0.005880722915306391,32,0.019074651859735003,Senores Pharmaceuticals,2024-12-30,High
2025-02-01,534.0499877929688,SENORES.NS,-0.028735088650557405,23482.150390625,-0.0011166221250199504,-0.027618466525537455,33,-0.008543814665802452,Senores Pharmaceuticals,2024-12-30,High
2025-02-03,510.75,SENORES.NS,-0.04362885184074061,23361.05078125,-0.005157091976693451,-0.03847175986404716,35,-0.04701557452984961,Senores Pharmaceuticals,2024-12-30,High
2025-02-04,532.0499877929688,SENORES.NS,0.04170335348598875,23739.25,0.016189306820631133,0.025514046665357615,36,-0.021501527864492,Senores Pharmaceuticals,2024-12-30,High
2024-12-27,552.9808959960938,TRANSRAILL.NS,,23813.400390625,0.002661079652128029,,0,0.0,Transrail Lighting,2024-12-27,High
2024-12-30,554.9788208007812,TRANSRAILL.NS,0.0036130087298740232,23644.900390625,-0.007075847935867907,0.01068885666574193,3,0.01068885666574193,Transrail Lighting,2024-12-27,High
2024-12-31,539.6446533203125,TRANSRAILL.NS,-0.027630184983172934,23644.80078125,-4.212721278373799e-06,-0.02762597226189456,4,-0.01693711559615263,Transrail Lighting,2024-12-27,High
2025-01-01,564.3192749023438,TRANSRAILL.NS,0.04572383221109266,23742.900390625,0.004148887118253564,0.0415749450928391,5,0.02463782949668647,Transrail Lighting,2024-12-27,High
2025-01-02,642.2390747070312,TRANSRAILL.NS,0.1380775090806028,24188.650390625,0.018774033191665485,0.1193034758889373,6,0.14394130538562377,Transrail Lighting,2024-12-27,High
2025-01-03,636.9444580078125,TRANSRAILL.NS,-0.008243996523621622,24004.75,-0.007602755327609123,-0.0006412411960124986,7,0.14330006418961128,Transrail Lighting,2024-12-27,High
2025-01-06,659.7210693359375,TRANSRAILL.NS,0.03575917969262821,23616.05078125,-0.016192595996625703,0.05195177568925391,10,0.19525183987886519,Transrail Lighting,2024-12-27,High
2025-01-07,668.8117065429688,TRANSRAILL.NS,0.013779516267657943,23707.900390625,0.0038892874268343647,0.009890228840823578,11,0.20514206871968876,Transrail Lighting,2024-12-27,High
2025-01-08,664.0166625976562,TRANSRAILL.NS,-0.007169497630503008,23688.94921875,-0.0007993610384197103,-0.0063701365920832975,12,0.19877193212760547,Transrail Lighting,2024-12-27,High
2025-01-09,676.453857421875,TRANSRAILL.NS,0.018730245074820795,23526.5,-0.006857594959147506,0.0255878400339683,13,0.22435977216157377,Transrail Lighting,2024-12-27,High
2025-01-10,646.784423828125,TRANSRAILL.NS,-0.04386024747767303,23431.5,-0.004037999702463213,-0.03982224777520982,14,0.18453752438636395,Transrail Lighting,2024-12-27,High
2025-01-13,587.24560546875,TRANSRAILL.NS,-0.09205357483252674,23085.94921875,-0.014747275302477436,-0.0773062995300493,17,0.10723122485631464,Transrail Lighting,2024-12-27,High
2025-01-14,632.4990844726562,TRANSRAILL.NS,0.0770605664520625,23176.05078125,0.003902874499386977,0.07315769195267552,18,0.18038891680899016,Transrail Lighting,2024-12-27,High
2025-01-15,596.0865478515625,TRANSRAILL.NS,-0.057569311189521466,23213.19921875,0.0016028803979861728,-0.05917219158750764,19,0.12121672522148252,Transrail Lighting,2024-12-27,High
2025-01-16,601.630859375,TRANSRAILL.NS,0.009301185446006999,23311.80078125,0.004247650725383689,0.0050535347206233094,20,0.12627025994210583,Transrail Lighting,2024-12-27,High
2025-01-17,592.8898315429688,TRANSRAILL.NS,-0.01452888876264058,23203.19921875,-0.004658651792672774,-0.009870236969967805,21,0.11640002297213803,Transrail Lighting,2024-12-27,High
2025-01-20,589.94287109375,TRANSRAILL.NS,-0.004970502600035176,23344.75,0.006100485537167577,-0.011070988137202753,24,0.10532903483493528,Transrail Lighting,2024-12-27,High
2025-01-21,568.2152099609375,TRANSRAILL.NS,-0.036830110502953595,23024.650390625,-0.013711845677293555,-0.02311826482566004,25,0.08221077000927524,Transrail Lighting,2024-12-27,High
2025-01-22,567.56591796875,TRANSRAILL.NS,-0.001142686751085309,23155.349609375,0.0056764909144164655,-0.006819177665501774,26,0.07539159234377346,Transrail Lighting,2024-12-27,High
2025-01-23,556.72705078125,TRANSRAILL.NS,-0.01909710721582969,23205.349609375,0.0021593282262408753,-0.021256435442070565,27,0.0541351569017029,Transrail Lighting,2024-12-27,High
2025-01-24,527.5071411132812,TRANSRAILL.NS,-0.05248516239145329,23092.19921875,-0.004876047658393667,-0.04760911473305962,28,0.006526042168643276,Transrail Lighting,2024-12-27,High
2025-01-27,498.73675537109375,TRANSRAILL.NS,-0.05454027727751487,22829.150390625,-0.011391241935562957,-0.043149035341951913,31,-0.03662299317330864,Transrail Lighting,2024-12-27,High
2025-01-28,515.4695434570312,TRANSRAILL.NS,0.03355034074736918,22957.25,0.005611229817278129,0.02793911093009105,32,-0.008683882243217589,Transrail Lighting,2024-12-27,High
2025-01-29,532.7017822265625,TRANSRAILL.NS,0.03343017834567319,23163.099609375,0.008966649288351114,0.024463529057322075,33,0.015779646814104487,Transrail Lighting,2024-12-27,High
2025-01-30,538.845458984375,TRANSRAILL.NS,0.011533050879111828,23249.5,0.003730087599762788,0.00780296327934904,34,0.023582610093453527,Transrail Lighting,2024-12-27,High
2025-01-31,546.7872924804688,TRANSRAILL.NS,0.014738610790304696,23508.400390625,0.011135740150325812,0.0036028706399788835,35,0.02718548073343241,Transrail Lighting,2024-12-27,High
2025-02-01,534.35009765625,TRANSRAILL.NS,-0.022745947089951812,23482.150390625,-0.0011166221250199504,-0.021629324964931862,36,0.005556155768500548,Transrail Lighting,2024-12-27,High
2024-10-28,2337.588623046875,WAAREEENER.NS,,24339.150390625,0.0065485676346082045,,0,0.0,Waaree Energies,2024-10-28,High
2024-10-29,2378.865478515625,WAAREEENER.NS,0.017657878320330278,24466.849609375,0.0052466588480091225,0.012411219472321156,1,0.012411219472321156,Waaree Energies,2024-10-28,High
2024-10-30,2440.281005859375,WAAREEENER.NS,0.025817150191305593,24340.849609375,-0.005149825253829232,0.030966975445134826,2,0.04337819491745598,Waaree Energies,2024-10-28,High
2024-10-31,2720.573974609375,WAAREEENER.NS,0.11486093940697262,24205.349609375,-0.005566773640794054,0.12042771304776667,3,0.16380590796522265,Waaree Energies,2024-10-28,High
2024-11-01,2888.479736328125,WAAREEENER.NS,0.06171703592175182,24304.349609375,0.004090004961616156,0.05762703096013566,4,0.2214329389253583,Waaree Energies,2024-10-28,High
2024-11-04,2988.92333984375,WAAREEENER.NS,0.03477386469164245,23995.349609375,-0.0127137736646451,0.047487638356287554,7,0.26892057728164587,Waaree Energies,2024-10-28,High
2024-11-05,3470.7529296875,WAAREEENER.NS,0.16120506786531985,24213.30078125,0.00908305881860727,0.15212200904671258,8,0.42104258632835845,Waaree Energies,2024-10-28,High
2024-11-06,3634.561279296875,WAAREEENER.NS,0.04719677629837049,24484.05078125,0.011181870759630508,0.03601490553873998,9,0.45705749186709843,Waaree Energies,2024-10-28,High
2024-11-07,3346.7724609375,WAAREEENER.NS,-0.07918117105320877,24199.349609375,-0.011628025706147627,-0.06755314534706114,10,0.3895043465200373,Waaree Energies,2024-10-28,High
2024-11-08,3131.943115234375,WAAREEENER.NS,-0.0641900064048414,24148.19921875,-0.002113709312467793,-0.06207629709237361,11,0.3274280494276637,Waaree Energies,2024-10-28,High
2024-11-11,2821.217529296875,WAAREEENER.NS,-0.0992117591236159,24141.30078125,-0.00028567088740283353,-0.09892608823621307,14,0.2285019611914506,Waaree Energies,2024-10-28,High
2024-11-12,2868.390869140625,WAAREEENER.NS,0.016720915474925047,23883.44921875,-0.010680930776533315,0.02740184625145836,15,0.25590380744290897,Waaree Energies,2024-10-28,High
2024-11-13,2874.1376953125,WAAREEENER.NS,0.002003501765990734,23559.05078125,-0.013582562322921432,0.015586064088912166,16,0.27148987153182114,Waaree Energies,2024-10-28,High
2024-11-14,2915.814208984375,WAAREEENER.NS,0.014500527841740496,23532.69921875,-0.0011185324376894457,0.015619060279429942,17,0.2871089318112511,Waaree Energies,2024-10-28,High
2024-11-18,3112.703857421875,WAAREEENER.NS,0.06752475786380097,23453.80078125,-0.0033527151631265184,0.07087747302692748,21,0.35798640483817856,Waaree Energies,2024-10-28,High
2024-11-19,2900.173095703125,WAAREEENER.NS,-0.06827850365912436,23518.5,0.002758581406631766,-0.07103708506575612,22,0.28694931977242244,Waaree Energies,2024-10-28,High
2024-11-21,2719.924072265625,WAAREEENER.NS,-0.06215112598091321,23349.900390625,-0.007168807933116472,-0.05498231804779674,24,0.2319670017246257,Waaree Energies,2024-10-28,High
